sentence,sentiment,polarity,subjectivity
"I have proposed the middle class bill of rights, which should properly be called the bill of rights and responsibilities because its provisions only benefit those who are working to educate and raise their children and to educate themselves.","Sentiment(polarity=0.0, subjectivity=0.3666666666666667)",0.0,0.3666666666666667
"It will, therefore, give needed tax relief and raise incomes in both the short run and the long run in a way that benefits all of us.","Sentiment(polarity=-0.025, subjectivity=0.35)",-0.025,0.35
There are four provisions.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"First, a tax deduction for all education and training after high school.","Sentiment(polarity=0.20500000000000002, subjectivity=0.43666666666666665)",0.205,0.43666666666666665
"If you think about it, we permit businesses to deduct their investment, we permit individuals to deduct interest on their home mortgages, but today an education is even more important to the economic well-being of our whole country than even those things are.","Sentiment(polarity=0.325, subjectivity=0.525)",0.325,0.525
We should do everything we can to encourage it.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And I hope you will support it.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Second, we ought to cut taxes $500 for families with children under 13.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Third, we ought to foster more savings and personal responsibility by permitting people to establish an individual retirement account and withdraw from it, tax-free, for the cost of education, health care, first-time homebuying, or the care of a parent.","Sentiment(polarity=0.125, subjectivity=0.30000000000000004)",0.125,0.30000000000000004
"And fourth, we should pass a ""GI bill"" for America's workers.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"We propose to collapse nearly 70 Federal programs and not give the money to the States but give the money directly to the American people, offer vouchers to them so that they, if they're laid off or if they're working for a very low wage, can get a voucher worth $2,600 a year for up to 2 years to go to their local community colleges or wherever else they want to get the skills they need to improve their lives.","Sentiment(polarity=0.08333333333333333, subjectivity=0.215)",0.08333333333333333,0.215
"Let's empower people in this way, move it from the Government directly to the workers of America.","Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4
"Now, any one of us can call for a tax cut, but I won't accept one that explodes the deficit or puts our recovery at risk.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We ought to pay for our tax cuts fully and honestly.,"Sentiment(polarity=0.6, subjectivity=0.9)",0.6,0.9
"Just 2 years ago, it was an open question whether we would find the strength to cut the deficit.","Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5
"Thanks to the courage of the people who were here then, many of whom didn't return, we did cut the deficit.","Sentiment(polarity=0.35, subjectivity=0.35)",0.35,0.35
We began to do what others said would not be done.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"We cut the deficit by over $600 billion, about $10,000 for every family in this country.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"It's coming down 3 years in a row for the first time since Mr. Truman was President, and I don't think anybody in America wants us to let it explode again.","Sentiment(polarity=0.09814814814814814, subjectivity=0.24074074074074073)",0.09814814814814814,0.24074074074074076
"In the budget I will send you, the middle class bill of rights is fully paid for by budget cuts in bureaucracy, cuts in programs, cuts in special interest subsidies.","Sentiment(polarity=0.17857142857142858, subjectivity=0.2857142857142857)",0.17857142857142858,0.2857142857142857
And the spending cuts will more than double the tax cuts.,"Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25
My budget pays for the middle class bill of rights without any cuts in Medicare.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And I will oppose any attempts to pay for tax cuts with Medicare cuts.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
That's not the right thing to do.,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.2857142857142857,0.5357142857142857
"I know that a lot of you have your own ideas about tax relief, and some of them I find quite interesting.","Sentiment(polarity=0.55, subjectivity=0.75)",0.55,0.75
I really want to work with all of you.,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2
My test for our proposals will be: Will it create jobs and raise incomes; will it strengthen our families and support our children; is it paid for; will it build the middle class and shrink the under class?,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"If it does, I'll support it.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"But if it doesn't, I won't.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
The goal of building the middle class and shrinking the under class is also why I believe that you should raise the minimum wage.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
It rewards work.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Two and a half million Americans, two and a half million Americans, often women with children, are working out there today for $4.25 an hour.","Sentiment(polarity=-0.16666666666666666, subjectivity=0.16666666666666666)",-0.16666666666666666,0.16666666666666666
"In terms of real buying power, by next year that minimum wage will be at a 40-year low.","Sentiment(polarity=0.06666666666666667, subjectivity=0.20000000000000004)",0.06666666666666668,0.20000000000000004
That's not my idea of how the new economy ought to work.,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545
"Now, I've studied the arguments and the evidence for and against a minimum wage increase.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
I believe the weight of the evidence is that a modest increase does not cost jobs and may even lure people back into the job market.,"Sentiment(polarity=0.05, subjectivity=0.45)",0.05,0.45
"But the most important thing is, you can't make a living on $4.25 an hour, especially if you have children, even with the working families tax cut we passed last year.","Sentiment(polarity=0.225, subjectivity=0.6416666666666667)",0.225,0.6416666666666667
"In the past, the minimum wage has been a bipartisan issue, and I think it should be again.","Sentiment(polarity=-0.25, subjectivity=0.25)",-0.25,0.25
"So I want to challenge you to have honest hearings on this, to get together, to find a way to make the minimum wage a living wage.","Sentiment(polarity=0.6, subjectivity=0.9)",0.6,0.9
"Members of Congress have been here less than a month, but by the end of the week, 28 days into the new year, every Member of Congress will have earned as much in congressional salary as a minimum wage worker makes all year long.","Sentiment(polarity=0.029924242424242426, subjectivity=0.2803030303030303)",0.029924242424242426,0.2803030303030303
"Everybody else here, including the President, has something else that too many Americans do without, and that's health care.","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"Now, last year we almost came to blows over health care, but we didn't do anything.","Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666668
"And the cold, hard fact is that, since last year, since I was here, another 1.1 million Americans in working families have lost their health care.","Sentiment(polarity=-0.2972222222222222, subjectivity=0.5361111111111111)",-0.2972222222222222,0.5361111111111111
"And the cold, hard fact is that many millions more, most of them farmers and small business people and self-employed people, have seen their premiums skyrocket, their copays and deductibles go up.","Sentiment(polarity=0.05972222222222223, subjectivity=0.5736111111111111)",0.059722222222222225,0.5736111111111111
There's a whole bunch of people in this country that in the statistics have health insurance but really what they've got is a piece of paper that says they won't lose their home if they get sick.,"Sentiment(polarity=-0.10476190476190476, subjectivity=0.48571428571428577)",-0.10476190476190476,0.4857142857142858
"Now, I still believe our country has got to move toward providing health security for every American family.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"But I know that last year, as the evidence indicates, we bit off more than we could chew.","Sentiment(polarity=0.25, subjectivity=0.2833333333333333)",0.25,0.2833333333333333
So I'm asking you that we work together.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Let's do it step by step.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Let's do whatever we have to do to get something done.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Let's at least pass meaningful insurance reform so that no American risks losing coverage for facing skyrocketing prices, that nobody loses their coverage because they face high prices or unavailable insurance when they change jobs or lose a job or a family member gets sick.","Sentiment(polarity=-0.10904761904761905, subjectivity=0.39952380952380956)",-0.10904761904761903,0.3995238095238096
"I want to work together with all of you who have an interest in this, with the Democrats who worked on it last time, with the Republican leaders like Senator Dole, who has a longtime commitment to health care reform and made some constructive proposals in this area last year.","Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666668
We ought to make sure that self-employed people in small businesses can buy insurance at more affordable rates through voluntary purchasing pools.,"Sentiment(polarity=0.25, subjectivity=0.5962962962962962)",0.25,0.5962962962962962
We ought to help families provide long-term care for a sick parent or a disabled child.,"Sentiment(polarity=-0.4571428571428572, subjectivity=0.5785714285714285)",-0.4571428571428572,0.5785714285714285
We can work to help workers who lose their jobs at least keep their health insurance coverage for a year while they look for work.,"Sentiment(polarity=-0.3, subjectivity=0.4)",-0.3,0.4
"And we can find a way�it may take some time, but we can find a way�to make sure that our children have health care.","Sentiment(polarity=0.5, subjectivity=0.8888888888888888)",0.5,0.8888888888888888
"You know, I think everybody in this room, without regard to party, can be proud of the fact that our country was rated as having the world's most productive economy for the first time in nearly a decade.","Sentiment(polarity=0.41250000000000003, subjectivity=0.5583333333333333)",0.4125,0.5583333333333333
"But we can't be proud of the fact that we're the only wealthy country in the world that has a smaller percentage of the work force and their children with health insurance today than we did 10 years ago, the last time we were the most productive economy in the world.","Sentiment(polarity=0.3, subjectivity=0.6777777777777777)",0.3,0.6777777777777777
So let's work together on this.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
It is too important for politics as usual.,"Sentiment(polarity=0.07500000000000001, subjectivity=0.625)",0.07500000000000001,0.625
Much of what the American people are thinking about tonight is what we've already talked about.,"Sentiment(polarity=0.1, subjectivity=0.1)",0.1,0.1
A lot of people think that the security concerns of America today are entirely internal to our borders.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"They relate to the security of our jobs and our homes and our incomes and our children, our streets, our health, and protecting those borders.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Now that the cold war has passed, it's tempting to believe that all the security issues, with the possible exception of trade, reside here at home.","Sentiment(polarity=-0.3, subjectivity=1.0)",-0.3,1.0
But it's not so.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Our security still depends upon our continued world leadership for peace and freedom and democracy.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We still can't be strong at home unless we're strong abroad.,"Sentiment(polarity=0.4333333333333333, subjectivity=0.7333333333333333)",0.4333333333333333,0.7333333333333333
The financial crisis in Mexico is a case in point.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"I know it's not popular to say it tonight, but we have to act, not for the Mexican people but for the sake of the millions of Americans whose livelihoods are tied to Mexico's wellbeing.","Sentiment(polarity=-0.15, subjectivity=0.45)",-0.15,0.45
"If we want to secure American jobs, preserve American exports, safeguard America's borders, then we must pass the stabilization program and help to put Mexico back on track.","Sentiment(polarity=0.1, subjectivity=0.15)",0.1,0.15
Now let me repeat: It's not a loan.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
It's not foreign aid.,"Sentiment(polarity=0.0625, subjectivity=0.125)",0.0625,0.125
It's not a bailout.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"We will be given a guarantee like cosigning a note, with good collateral that will cover our risks.","Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.7,0.6000000000000001
This legislation is the right thing for America.,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.2857142857142857,0.5357142857142857
That's why the bipartisan leadership has supported it.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And I hope you in Congress will pass it quickly.,"Sentiment(polarity=0.3333333333333333, subjectivity=0.5)",0.3333333333333333,0.5
"It is in our interest, and we can explain it to the American people because we're going to do it in the right way.","Sentiment(polarity=0.14285714285714285, subjectivity=0.26785714285714285)",0.14285714285714285,0.26785714285714285
"You know, tonight, this is the first State of the Union Address ever delivered since the beginning of the cold war when not a single Russian missile is pointed at the children of America.","Sentiment(polarity=-0.07857142857142857, subjectivity=0.38690476190476186)",-0.07857142857142857,0.38690476190476186
"And along with the Russians, we're on our way to destroying the missiles and the bombers that carry 9,000 nuclear warheads.","Sentiment(polarity=-0.2, subjectivity=0.0)",-0.2,0.0
We've come so far so fast in this post-cold-war world that it's easy to take the decline of the nuclear threat for granted.,"Sentiment(polarity=0.24444444444444446, subjectivity=0.8111111111111112)",0.2444444444444445,0.8111111111111112
"But it's still there, and we aren't finished yet.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"This year I'll ask the Senate to approve START II to eliminate weapons that carry 5,000 more warheads.","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"The United States will lead the charge to extend indefinitely the Nuclear Non-Proliferation Treaty, to enact a comprehensive nuclear test ban, and to eliminate chemical weapons.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"To stop and roll back North Korea's potentially deadly nuclear program, we'll continue to implement the agreement we have reached with that nation.","Sentiment(polarity=-0.1, subjectivity=0.2)",-0.1,0.2
It's smart.,"Sentiment(polarity=0.21428571428571427, subjectivity=0.6428571428571429)",0.21428571428571427,0.6428571428571429
It's tough.,"Sentiment(polarity=-0.3888888888888889, subjectivity=0.8333333333333334)",-0.3888888888888889,0.8333333333333334
It's a deal based on continuing inspection with safeguards for our allies and ourselves.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"This year I'll submit to Congress comprehensive legislation to strengthen our hand in combating terrorists, whether they strike at home or abroad.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"As the cowards who bombed the World Trade Center found out, this country will hunt down terrorists and bring them to justice.","Sentiment(polarity=-0.1277777777777778, subjectivity=0.19444444444444448)",-0.1277777777777778,0.19444444444444448
"Just this week, another horrendous terrorist act in Israel killed 19 and injured scores more.","Sentiment(polarity=0.15, subjectivity=0.25)",0.15,0.25
"On behalf of the American people and all of you, I send our deepest sympathy to the families of the victims.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"I know that in the face of such evil, it is hard for the people in the Middle East to go forward.","Sentiment(polarity=-0.3229166666666667, subjectivity=0.5104166666666666)",-0.3229166666666667,0.5104166666666666
"But the terrorists represent the past, not the future.","Sentiment(polarity=-0.125, subjectivity=0.1875)",-0.125,0.1875
We must and we will pursue a comprehensive peace between Israel and all her neighbors in the Middle East.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Accordingly, last night I signed an Executive order that will block the assets in the United States of terrorist organizations that threaten to disrupt the peace process.","Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666668
It prohibits financial transactions with these groups.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And tonight I call on all our allies and peace-loving nations throughout the world to join us with renewed fervor in a global effort to combat terrorism.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We cannot permit the future to be marred by terror and fear and paralysis.,"Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125
"From the day I took the oath of office, I pledged that our Nation would maintain the best equipped, best trained, and best prepared military on Earth.","Sentiment(polarity=0.725, subjectivity=0.24999999999999997)",0.725,0.25
"We have, and they are.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
They have managed the dramatic downsizing of our forces after the cold war with remarkable skill and spirit.,"Sentiment(polarity=-0.0944444444444444, subjectivity=0.7833333333333333)",-0.0944444444444444,0.7833333333333333
"But to make sure our military is ready for action and to provide the pay and the quality of life the military and their families deserve, I'm asking the Congress to add $25 billion in defense spending over the next 6 years.","Sentiment(polarity=0.10000000000000002, subjectivity=0.2814814814814815)",0.10000000000000002,0.2814814814814815
I have visited many bases at home and around the world since I became President.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
Tonight I repeat that request with renewed conviction.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We ask a very great deal of our Armed Forces.,"Sentiment(polarity=1.0, subjectivity=0.9750000000000001)",1.0,0.975
"Now that they are smaller in number, we ask more of them.","Sentiment(polarity=0.25, subjectivity=0.5)",0.25,0.5
They go out more often to more different places and stay longer.,"Sentiment(polarity=0.3333333333333333, subjectivity=0.5333333333333333)",0.3333333333333333,0.5333333333333333
"They are called to service in many, many ways.","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
And we must give them and their families what the times demand and what they have earned.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Just think about what our troops have done in the last year, showing America at its best, helping to save hundreds of thousands of people in Rwanda, moving with lightning speed to head off another threat to Kuwait, giving freedom and democracy back to the people of Haiti.","Sentiment(polarity=0.3333333333333333, subjectivity=0.12222222222222222)",0.3333333333333333,0.12222222222222222
"We have proudly supported peace and prosperity and freedom from South Africa to Northern Ireland, from Central and Eastern Europe to Asia, from Latin America to the Middle East.","Sentiment(polarity=0.26666666666666666, subjectivity=0.4166666666666667)",0.26666666666666666,0.4166666666666667
"All these endeavors are good in those places, but they make our future more confident and more secure.","Sentiment(polarity=0.43333333333333335, subjectivity=0.5263888888888889)",0.43333333333333335,0.5263888888888889
"Well, my fellow Americans, that's my agenda for America's future: expanding opportunity, not bureaucracy; enhancing security at home and abroad; empowering our people to make the most of their own lives.","Sentiment(polarity=0.3666666666666667, subjectivity=0.5416666666666666)",0.3666666666666667,0.5416666666666666
"It's ambitious and achievable, but it's not enough.","Sentiment(polarity=0.125, subjectivity=0.625)",0.125,0.625
"We even need more than new ideas for changing the world or equipping Americans to compete in the new economy, more than a Government that's smaller, smarter, and wiser, more than all of the changes we can make in Government and in the private sector from the outside in.","Sentiment(polarity=0.2215909090909091, subjectivity=0.4167613636363636)",0.2215909090909091,0.4167613636363636
"Our fortunes and our posterity also depend upon our ability to answer some questions from within, from the values and voices that speak to our hearts as well as our heads; voices that tell us we have to do more to accept responsibility for ourselves and our families, for our communities, and yes, for our fellow citizens.","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"We see our families and our communities all over this country coming apart, and we feel the common ground shifting from under us.","Sentiment(polarity=-0.3, subjectivity=0.5)",-0.3,0.5
"The PTA, the town hall meeting, the ball park, it's hard for a lot of overworked parents to find the time and space for those things that strengthen the bonds of trust and cooperation.","Sentiment(polarity=-0.2916666666666667, subjectivity=0.5416666666666666)",-0.2916666666666667,0.5416666666666666
Too many of our children don't even have parents and grandparents who can give them those experiences that they need to build their own character and their sense of identity.,"Sentiment(polarity=0.55, subjectivity=0.75)",0.55,0.75
"We all know that while we here in this Chamber can make a difference on those things, that the real differences will be made by our fellow citizens, where they work and where they live and that it will be made almost without regard to party.","Sentiment(polarity=0.16818181818181818, subjectivity=0.4)",0.16818181818181818,0.4
"When I used to go to the softball park in Little Rock to watch my daughter's league and people would come up to me, fathers and mothers, and talk to me, I can honestly say I had no idea whether 90 percent of them were Republicans or Democrats.","Sentiment(polarity=0.20625, subjectivity=0.7)",0.20625,0.7
"When I visited the relief centers after the floods in California, northern California, last week, a woman came up to me and did something that very few of you would do.","Sentiment(polarity=-0.13, subjectivity=0.09833333333333333)",-0.13,0.09833333333333333
"She hugged me and said, ""Mr. President, I'm a Republican, but I'm glad you're here.""","Sentiment(polarity=0.5, subjectivity=1.0)",0.5,1.0
"[Laughter]
Now, why?","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"We can't wait for disasters to act the way we used to act every day, because as we move into this next century, everybody matters.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We don't have a person to waste.,"Sentiment(polarity=-0.2, subjectivity=0.0)",-0.2,0.0
And a lot of people are losing a lot of chances to do better.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
That means that we need a New Covenant for everybody.,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545
"For our corporate and business leaders, we're going to work here to keep bringing the deficit down, to expand markets, to support their success in every possible way.","Sentiment(polarity=0.0361111111111111, subjectivity=0.32222222222222224)",0.0361111111111111,0.32222222222222224
But they have an obligation when they're doing well to keep jobs in our communities and give their workers a fair share of the prosperity they generate.,"Sentiment(polarity=0.7, subjectivity=0.9)",0.7,0.9
"For people in the entertainment industry in this country, we applaud your creativity and your worldwide success, and we support your freedom of expression.","Sentiment(polarity=0.3, subjectivity=0.0)",0.3,0.0
"But you do have a responsibility to assess the impact of your work and to understand the damage that comes from the incessant, repetitive, mindless violence and irresponsible conduct that permeates our media all the time.","Sentiment(polarity=-0.225, subjectivity=0.575)",-0.225,0.575
"We've got to ask our community leaders and all kinds of organizations to help us stop our most serious social problem, the epidemic of teen pregnancies and births where there is no marriage.","Sentiment(polarity=0.05, subjectivity=0.3083333333333333)",0.05,0.3083333333333333
I have sent to Congress a plan to target schools all over this country with antipregnancy programs that work.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
But Government can only do so much.,"Sentiment(polarity=0.1, subjectivity=0.6)",0.1,0.6
Tonight I call on parents and leaders all across this country to join together in a national campaign against teen pregnancy to make a difference.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"We can do this, and we must.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And I would like to say a special word to our religious leaders.,"Sentiment(polarity=0.17857142857142858, subjectivity=0.4107142857142857)",0.17857142857142858,0.4107142857142857
"You know, I'm proud of the fact the United States has more houses of worship per capita than any country in the world.","Sentiment(polarity=0.65, subjectivity=0.75)",0.65,0.75
"These people who lead our houses of worship can ignite their congregations to carry their faith into action, can reach out to all of our children, to all of the people in distress, to those who have been savaged by the breakdown of all we hold dear.","Sentiment(polarity=0.1, subjectivity=0.1)",0.1,0.1
"Because so much of what must be done must come from the inside out and our religious leaders and their congregations can make all the difference, they have a role in the New Covenant as well.","Sentiment(polarity=0.11212121212121212, subjectivity=0.3015151515151515)",0.11212121212121212,0.3015151515151515
There must be more responsibility for all of our citizens.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"You know, it takes a lot of people to help all the kids in trouble stay off the streets and in school.","Sentiment(polarity=-0.2, subjectivity=0.2)",-0.2,0.2
It takes a lot of people to build the Habitat for Humanity houses that the Speaker celebrates on his lapel pin.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
It takes a lot of people to provide the people power for all of the civic organizations in this country that made our communities mean so much to most of us when we were kids.,"Sentiment(polarity=0.09375, subjectivity=0.59375)",0.09375,0.59375
It takes every parent to teach the children the difference between right and wrong and to encourage them to learn and grow and to say no to the wrong things but also to believe that they can be whatever they want to be.,"Sentiment(polarity=-0.2380952380952381, subjectivity=0.7785714285714286)",-0.2380952380952381,0.7785714285714286
"I know it's hard when you're working harder for less, when you're under great stress, to do these things.","Sentiment(polarity=0.060416666666666674, subjectivity=0.33958333333333335)",0.060416666666666674,0.3395833333333333
"A lot of our people don't have the time or the emotional stress, they think, to do the work of citizenship.","Sentiment(polarity=0.0, subjectivity=0.65)",0.0,0.65
Most of us in politics haven't helped very much.,"Sentiment(polarity=0.38, subjectivity=0.38)",0.38,0.38
"For years, we've mostly treated citizens like they were consumers or spectators, sort of political couch potatoes who were supposed to watch the TV ads either promise them something for nothing or play on their fears and frustrations.","Sentiment(polarity=0.25, subjectivity=0.3)",0.25,0.3
And more and more of our citizens now get most of their information in very negative and aggressive ways that are hardly conducive to honest and open conversations.,"Sentiment(polarity=0.20261904761904756, subjectivity=0.5659523809523809)",0.2026190476190476,0.5659523809523809
"But the truth is, we have got to stop seeing each other as enemies just because we have different views.","Sentiment(polarity=-0.0625, subjectivity=0.4875)",-0.0625,0.4875
"If you go back to the beginning of this country, the great strength of America, as de Tocqueville pointed out when he came here a long time ago, has always been our ability to associate with people who were different from ourselves and to work together to find common ground.","Sentiment(polarity=0.09, subjectivity=0.45)",0.09,0.45
"And in this day, everybody has a responsibility to do more of that.","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"We simply cannot want for a tornado, a fire, or a flood to behave like Americans ought to behave in dealing with one another.","Sentiment(polarity=0.0, subjectivity=0.35714285714285715)",0.0,0.35714285714285715
I want to finish up here by pointing out some folks that are up with the First Lady that represent what I'm trying to talk about�citizens.,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333
I have no idea what their party affiliation is or who they voted for in the last election.,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666668
But they represent what we ought to be doing.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Cindy Perry teaches second graders to read in AmeriCorps in rural Kentucky.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
She gains when she gives.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
She's a mother of four.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
She says that her service inspired her to get her high school equivalency last year.,"Sentiment(polarity=0.08, subjectivity=0.3033333333333333)",0.08,0.3033333333333333
"She was married when she was a teenager�stand up, Cindy.","Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25
She was married when she was a teenager.,"Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25
She had four children.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"But she had time to serve other people, to get her high school equivalency, and she's going to use her AmeriCorps money to go back to college.","Sentiment(polarity=0.011666666666666667, subjectivity=0.305)",0.011666666666666669,0.305
Chief Stephen Bishop is the police chief of Kansas City.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"He's been a national leader�stand up, Steve.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"He's been a national leader in using more police in community policing, and he's worked with AmeriCorps to do it.","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
And the crime rate in Kansas City has gone down as a result of what he did.,"Sentiment(polarity=-0.15555555555555559, subjectivity=0.2888888888888889)",-0.1555555555555556,0.2888888888888889
Corporal Gregory Depestre went to Haiti as part of his adopted country's force to help secure democracy in his native land.,"Sentiment(polarity=0.4, subjectivity=0.6)",0.4,0.6
"And I might add, we must be the only country in the world that could have gone to Haiti and taken Haitian-Americans there who could speak the language and talk to the people.","Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0
"And he was one of them, and we're proud of him.","Sentiment(polarity=0.8, subjectivity=1.0)",0.8,1.0
"The next two folks I've had the honor of meeting and getting to know a little bit, the Reverend John and the Reverend Diana Cherry of the A.M.E. Zion Church in Temple Hills, Maryland.","Sentiment(polarity=-0.09375, subjectivity=0.25)",-0.09375,0.25
I'd like to ask them to stand.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
I want to tell you about them.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"In the early eighties, they left Government service and formed a church in a small living room in a small house, in the early eighties.","Sentiment(polarity=-0.06000000000000001, subjectivity=0.28)",-0.06000000000000001,0.28
"Today that church has 17,000 members.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
It is one of the three or four biggest churches in the entire United States.,"Sentiment(polarity=0.0, subjectivity=0.625)",0.0,0.625
It grows by 200 a month.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
They do it together.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And the special focus of their ministry is keeping families together.,"Sentiment(polarity=0.35714285714285715, subjectivity=0.5714285714285714)",0.35714285714285715,0.5714285714285714
Two things they did make a big impression on me.,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1
"I visited their church once, and I learned they were building a new sanctuary closer to the Washington, DC, line in a higher crime, higher drug rate area because they thought it was part of their ministry to change the lives of the people who needed them.","Sentiment(polarity=0.21212121212121213, subjectivity=0.48484848484848486)",0.21212121212121213,0.4848484848484849
"The second thing I want to say is that once Reverend Cherry was at a meeting at the White House with some other religious leaders, and he left early to go back to this church to minister to 150 couples that he had brought back to his church from all over America to convince them to come back together, to save their marriages, and to raise their kids.","Sentiment(polarity=-0.002777777777777777, subjectivity=0.10277777777777779)",-0.002777777777777777,0.1027777777777778
This is the kind of work that citizens are doing in America.,"Sentiment(polarity=0.6, subjectivity=0.9)",0.6,0.9
"We need more of it, and it ought to be lifted up and supported.","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
